Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019-01-01,,,,,,,,,,,3.51554,3.45152,3.02768,8.36806,11.02968,10.95409,12.3612,9.38039,6.7866,3.73263,4.20168,6.0024,6.0024,3.80152
2019-01-02,,,,,,1.06072,7.34284,8.073,10.75761,20.7757,16.75676,8.69116,5.4848,6.49981,10.23954,12.408,12.408,9.48714,5.9202,2.81788,6.2343,1.643,,
2019-01-03,,,,,,0.06969,1.3938,6.35407,7.96855,11.95356,21.49379,24.37158,33.06133,24.05072,14.02036,14.26897,10.23278,8.03844,6.86675,13.79666,8.51358,4.92492,,
2019-01-04,,,,,,0.8983,5.0061,6.79905,7.98048,9.26498,14.79712,14.1755,5.022,15.61674,14.595,17.44139,21.90835,18.63963,15.94409,3.44714,,5.149,5.86986,
2019-01-05,6.609,0.55075,,,,,,6.13928,,11.43851,11.8138,6.58421,11.94723,11.82453,4.93845,12.97806,7.81084,7.75665,7.96596,8.37716,6.609,6.609,6.609,6.609
2019-01-06,,,,,,,,,3.7876,8.50626,13.21236,30.80199,30.8765,15.74286,19.94507,17.02572,8.76958,11.98021,11.93567,3.67351,,,,
2019-01-07,,,,,,0.15702,,3.9028,12.18499,22.34169,15.56439,18.91615,26.33464,34.64251,29.72375,18.30667,6.97057,5.8554,18.41288,21.16569,10.72363,5.27914,,
2019-01-08,,,,,,1.52511,3.1554,4.89888,9.28608,17.29072,2.7566,6.45588,8.5248,9.80615,11.42266,16.55836,6.78825,9.45587,16.32727,25.41648,19.60716,11.41395,,
2019-01-09,5.2416,0.52416,,2.00362,3.5358,3.73876,11.51571,17.3464,17.20737,22.18146,10.99045,23.8763,26.73381,18.5821,16.01074,21.79164,19.24928,12.61071,29.90338,20.8004,15.79117,9.97075,9.0828,6.522
2019-01-10,,,,,4.99273,7.07185,9.18265,8.65162,13.79172,22.51902,10.18301,8.53409,17.71565,21.48201,17.7894,14.87636,10.49857,10.33791,15.74376,19.35283,13.4277,5.9621,,
2019-01-11,,,,,,0.18402,3.6804,3.6804,11.82181,23.98315,21.18633,22.58443,19.04943,8.3107,8.83485,4.04248,12.16342,27.54915,12.90732,11.76927,9.64964,8.16207,3.2832,0.16416
2019-01-12,,,,,,,,,0.05843,9.2992,9.7968,7.59495,6.51405,3.14006,2.604,5.0344,5.5519,11.63372,26.16227,18.48192,14.11959,13.53656,2.23809,
2019-01-13,,,,,,,,,3.74796,3.8772,11.36147,25.31103,28.49048,18.19432,9.45411,9.53129,12.99747,9.50018,21.01633,13.04856,7.25451,2.35737,,
2019-01-14,4.4952,4.4952,2.02284,,,2.16206,3.91577,12.4986,13.84338,30.13023,33.57607,36.32461,17.90147,10.54678,17.8139,3.4129,9.26364,7.6971,12.18742,17.55676,21.55985,9.15391,2.47236,4.4952
2019-01-15,0.3317,,,,,1.8081,3.6162,12.6329,13.05095,12.94116,17.29562,27.30434,19.76572,10.68116,23.07017,30.0363,18.86022,17.10072,30.18399,16.21007,13.29522,3.92226,3.9804,3.9804
2019-01-16,2.7804,,,,,0.3398,8.91978,10.26669,18.02155,30.80936,19.91209,20.5936,21.18983,13.06591,15.49262,17.37176,13.68734,32.49889,22.34603,16.86012,12.40111,10.81652,7.5918,7.22982
2019-01-17,7.1728,5.1012,3.48582,,,0.2094,4.188,4.28197,9.8262,7.104,14.36874,17.50197,26.00238,14.70758,14.30922,9.8392,6.52012,10.52769,17.07162,19.18261,15.58762,16.94308,11.316,11.316
2019-01-18,0.53829,2.828,,,,,,,1.46582,9.36926,8.36892,8.08794,8.59463,23.07926,37.70385,16.40357,20.58744,23.76548,23.5937,21.9066,8.51394,3.5886,3.5886,3.5886
2019-01-19,2.60275,4.68418,2.26204,2.36486,,,,3.802,8.94352,11.45622,3.3604,2.89323,6.81286,9.73529,20.42084,18.33909,3.28274,6.24032,19.62692,20.62784,15.3036,18.4242,6.06288,0.20822
2019-01-20,,,1.10902,,,,,,5.63782,11.0992,15.09177,25.03039,23.80044,16.25045,16.94443,15.8,3.1752,2.87448,7.1028,6.98442,,,,
2019-01-21,,,,,,2.03725,4.215,4.215,5.31269,10.13215,3.7759,2.81422,5.98155,13.11654,9.7028,3.8407,1.38391,5.91232,9.81748,8.3611,16.73318,11.73691,0.32088,
2019-01-22,2.99947,,,,,0.90984,2.2746,3.79537,12.62802,18.97609,17.52202,20.83709,15.04963,12.13027,9.57623,14.26036,20.04061,8.35015,13.0339,2.89726,0.328,1.79892,,4.44749
2019-01-23,,,,,,0.18378,7.68802,5.07873,17.7116,18.51732,14.37572,20.57591,22.57347,26.11566,28.9799,23.03234,19.56027,15.18573,21.39111,11.95558,6.61923,8.29334,0.397,
2019-01-24,,,,,,,6.39901,11.50406,20.60099,31.33439,33.516,29.07178,19.93346,11.12542,12.5712,12.88773,15.09738,18.92573,5.30444,1.62118,,4.60416,2.30208,
2019-01-25,1.46958,2.98787,,,,0.07008,2.30058,8.0478,28.78081,45.68887,30.49874,20.00892,26.1007,22.32803,22.75982,18.25425,18.81076,27.44543,38.36755,43.13348,33.38058,7.08857,4.3104,2.98345
2019-01-26,0.702,,,,,,,,0.79755,11.38482,4.72045,17.56568,30.73768,15.98893,15.85321,22.48117,18.08086,29.51364,31.792,20.08465,18.39096,13.52037,9.19211,
2019-01-27,,,,,,,,,3.4885,10.22467,21.40772,27.32762,16.24111,6.32808,16.175,22.18089,5.13905,10.25886,8.58701,0.61932,,,,
2019-01-28,,,,,,2.263,4.38,4.38,14.65914,21.29617,31.26714,23.51896,12.22829,12.1284,12.1284,19.00191,26.028,21.21083,13.33881,14.37827,13.21609,6.1482,6.1482,3.99633
2019-01-29,,,,,,1.36865,9.07392,23.16059,23.03648,21.49931,13.37597,16.32896,17.30231,30.6592,32.02198,30.73773,20.85287,23.07686,26.64057,12.93999,16.22071,5.55288,2.43708,
2019-01-30,,,,,,0.1093,13.52082,25.59671,47.39603,41.31526,25.24382,30.74888,26.18321,32.17579,24.28948,22.42201,18.10943,17.73805,9.01665,10.24597,7.56491,3.02188,,3.40296
2019-01-31,5.2071,,,,,0.22465,5.86028,12.06256,21.4784,38.91352,43.79379,38.60167,32.82076,29.23896,22.76496,26.33158,29.2038,23.30782,26.03399,18.21136,12.12297,4.33974,,2.6546
2019-02-01,1.10991,,,,,0.19341,10.67796,9.95097,26.02892,28.2231,20.45832,13.46721,17.47758,25.96764,25.35525,25.0033,23.84649,18.5286,20.18226,22.15177,16.14705,13.81837,5.38276,6.7266
2019-02-02,9.42045,6.8317,5.5205,,,,,,1.99716,8.07076,10.34808,13.60497,8.06169,17.12068,11.91872,11.72612,18.7424,25.86601,27.34498,36.32477,27.23944,6.6246,6.6246,6.6246
2019-02-03,8.83377,6.62277,5.53569,,,,,,3.14531,3.8514,9.33164,13.07181,6.55838,0.66066,5.54603,4.61726,12.88064,8.1578,6.0708,2.59403,5.319,8.61858,9.6228,9.6228
2019-02-04,,,,,,1.44628,5.51384,9.93314,11.67045,8.49221,4.95232,24.40635,22.01342,16.05084,14.00539,23.82167,30.48929,18.38783,4.8065,11.59408,17.67736,8.1473,3.81696,
2019-02-05,3.03108,,,,,,3.77558,10.306,26.18658,34.63,34.92151,32.97568,12.70458,9.31669,21.66645,17.68928,11.79825,5.41278,10.21548,16.25174,14.36729,10.48712,4.4172,3.2424
2019-02-06,,,,,,0.1682,3.24533,7.26974,1.0789,5.9482,12.11944,15.03166,18.27588,20.44075,8.13129,0.27435,,5.56449,13.18436,25.42042,20.76807,4.36081,,
2019-02-07,6.88595,4.45822,6.0016,0.35808,,0.10115,2.91395,3.9708,6.64059,21.9554,23.72685,33.65307,30.95506,18.31441,14.46995,14.0304,12.2262,11.07884,37.67512,32.74079,25.05712,12.90479,11.22569,11.859
2019-02-08,0.7824,2.19681,0.73227,,,0.22782,2.2782,2.87358,21.48583,38.14403,36.44916,25.16656,32.81316,25.73367,8.45127,17.55285,21.56247,19.11518,26.02113,21.16768,9.40979,3.1296,3.1296,3.1296
2019-02-09,3.64896,3.36402,,,,,,,0.25593,9.38113,4.2395,7.9485,12.37464,25.49287,17.66929,13.38281,15.2736,18.95425,22.3699,26.33883,14.30938,7.7514,6.0234,9.0579
2019-02-10,,0.278,,,,,,,0.76279,11.4258,10.86405,18.99335,16.20887,16.09931,14.80482,18.55077,10.70119,20.01804,35.14061,22.41469,10.999,12.36955,11.6718,5.05029
2019-02-11,2.49485,3.651,3.651,3.651,3.651,4.32214,5.81709,7.31646,10.58693,21.9312,21.9312,20.98012,17.0607,19.32647,16.70573,13.55522,19.48621,9.77241,15.05511,22.10048,11.19933,,,
2019-02-12,3.6786,3.6786,1.28751,,,0.91109,1.7634,7.83486,23.56589,29.78778,20.81038,16.93966,13.30564,20.71731,18.44472,12.78025,24.24508,23.02248,21.98499,27.60925,11.80676,2.80719,,0.49048
2019-02-13,2.90285,,,,,0.37956,4.85193,10.5899,26.48408,33.2314,28.01371,27.02128,25.47041,14.40859,12.6663,10.74911,20.39844,11.8543,12.27233,15.58749,7.63919,4.30123,4.2162,6.46152
2019-02-14,4.4778,4.4778,2.53742,,,0.14504,3.93561,9.01151,8.54209,31.5186,30.81461,24.006,17.86787,23.69382,22.1379,32.41073,17.89488,15.24667,15.57331,7.23824,5.93531,6.6063,9.11997,10.37673
2019-02-15,8.37141,3.09185,2.5842,2.5842,2.5842,3.6768,10.79713,10.64304,18.65849,24.72318,27.45348,22.37107,20.03846,19.29615,18.22544,23.41071,21.20303,21.48508,34.56393,37.52405,36.02123,23.40352,12.48514,4.02214
2019-02-16,,2.30391,,,,,,5.35227,6.5538,9.4126,9.47083,0.22998,12.60805,3.84146,11.6638,24.65833,20.35809,12.18075,19.30918,8.52784,13.5906,11.4948,0.51486,
2019-02-17,,,,,,,,,5.3341,11.78348,18.04908,18.05073,13.38756,13.67874,13.01958,7.8506,0.77816,2.07461,9.123,2.77897,,,,
2019-02-18,6.80832,6.486,6.486,6.486,3.4592,1.82952,3.9204,3.9204,6.52716,13.50945,12.34272,23.35662,15.19426,,2.88805,4.36025,6.1548,1.43612,7.57173,17.94364,18.74859,11.1284,9.7092,9.7092
2019-02-19,,,,,,,,3.43429,23.12986,42.2731,35.4531,28.11244,21.81023,37.42568,22.15274,16.44615,16.28915,10.23207,20.53567,20.09936,13.83488,6.0966,6.0966,5.79177
2019-02-20,,,,,,0.23639,9.2073,18.66508,27.73978,25.25266,30.19945,30.52451,26.73497,18.91932,5.0023,10.04736,19.66649,19.92551,11.51686,20.85286,18.3052,9.758,8.949,3.01476
2019-02-21,2.2366,,,,,,4.36724,14.89538,20.46088,9.52123,10.66656,15.62202,18.78309,21.67971,23.33713,22.48664,24.15251,11.66897,25.09968,22.1194,17.08062,7.6976,4.0968,4.0968
2019-02-22,6.64125,4.5213,2.3004,1.76364,,,3.17661,5.88089,21.02411,19.24383,20.05104,21.27297,18.93046,11.2729,11.90357,11.3979,7.0512,7.43249,11.87418,19.16562,9.45116,2.54185,2.3004,2.3004
2019-02-23,12.8337,7.85548,4.89027,3.93328,,,,,,1.0539,6.9089,2.30448,5.53452,4.28002,16.98412,13.46257,9.59275,8.16143,12.00848,18.23682,19.52304,9.9648,4.93396,7.34823
2019-02-24,,,,,,,,,,,1.24865,8.40154,17.03404,12.2588,13.79735,9.04736,20.73413,19.75629,10.95227,8.50865,4.96269,4.9062,4.9062,2.20779
2019-02-25,3.891,3.891,3.891,3.891,3.04795,1.72205,3.333,3.333,11.14601,19.73466,11.5536,11.5536,19.75508,24.93117,19.3351,16.81773,17.54088,2.555,9.71631,21.18391,12.36982,2.0978,,1.1673
2019-02-26,,,,,,,0.56478,5.6478,15.42389,17.74672,18.74674,19.5144,17.6142,23.18582,21.32386,3.43631,8.5068,18.63278,34.67433,18.63952,15.34595,7.11086,0.60102,
2019-02-27,4.2828,4.2828,3.28348,,,0.13486,4.0458,4.0458,8.50828,18.65463,21.27291,33.11867,31.6414,23.02451,22.0276,14.30406,13.8321,6.36875,16.25502,11.226,6.65113,5.786,2.4983,4.2828
2019-02-28,9.21388,9.70807,4.242,1.1312,,,1.5246,6.15124,19.77368,16.63753,12.65915,18.6771,15.9755,17.05809,20.67397,24.99101,26.10064,13.33239,7.7237,9.16173,7.11359,2.99216,4.5636,6.8967
2019-03-01,,1.77293,1.84302,,,1.55589,9.04561,14.91696,18.99118,24.13965,19.20463,14.01168,21.29937,17.97646,15.24144,19.71091,17.09964,18.44556,14.02478,6.96658,0.48736,,,
2019-03-02,,2.93103,1.57305,,,,,,,5.79333,8.77236,11.32459,15.78802,25.89214,27.25188,21.71199,15.08399,3.4358,5.59652,6.58418,3.5562,0.17781,,1.19004
2019-03-03,10.80545,6.1134,1.73213,,,,,,,5.08693,14.66038,15.03636,10.03146,10.44999,10.27478,12.7679,11.21146,7.3686,5.7417,9.62673,13.22776,16.1112,14.9655,8.173
2019-03-04,3.8712,1.87108,,,,,,0.19348,9.39875,17.733,22.44578,30.4104,37.73663,32.68789,35.12648,23.54803,25.96523,24.34446,6.9864,,,2.9034,3.8712,3.8712
2019-03-05,4.0674,4.0674,1.49138,,,1.3338,7.29579,14.80139,21.00772,31.13063,26.5544,24.22573,27.29783,25.90013,22.42045,10.35968,4.09922,8.37542,12.25705,20.39754,16.72297,16.9859,11.64593,4.89594
2019-03-06,,,,,,,,5.45238,4.75175,11.14174,18.3794,19.1074,3.90088,2.76591,10.73436,11.4819,25.66331,16.05625,17.69053,9.87,6.85833,8.355,2.12761,
2019-03-07,2.2368,4.0998,2.2368,1.56576,,0.04039,2.4234,6.50659,5.67839,3.20645,14.45901,22.80667,26.31699,15.42222,13.29652,10.77058,2.78434,10.20695,26.42315,23.4946,23.48395,7.44794,2.2368,2.2368
2019-03-08,4.16724,0.60984,,2.61794,,0.17919,9.33856,13.17841,17.70078,23.19349,25.66542,12.22437,6.1164,8.54517,14.16939,11.45196,6.966,10.30216,18.24451,15.92438,11.58258,5.9502,0.09917,
2019-03-09,,3.224,,,,,,,4.4968,12.52505,11.06395,14.70732,24.81702,26.62668,11.87014,5.62392,11.09161,4.50337,13.39707,18.47016,18.9594,11.98507,,
2019-03-10,,,,,,,0.20908,6.2724,9.58384,6.67465,11.74159,12.12084,16.33615,17.46877,11.03148,10.0969,6.25518,2.04456,12.95317,15.3906,12.12788,5.0544,0.8424,
2019-03-11,2.96322,,,,,,,,4.41518,9.14562,18.39219,19.036,11.20415,4.74171,1.50909,0.58773,6.69739,15.26854,23.422,25.81527,11.86856,5.40282,4.5588,4.5588
2019-03-12,3.7794,0.37794,,,,1.78622,3.4572,4.88226,6.47826,11.35198,13.31069,14.37124,15.99439,5.5818,1.309,,11.2751,17.63558,11.62965,7.83786,6.9492,6.9492,5.10015,3.7794
2019-03-13,,,,,,0.37216,2.7912,1.58168,,,,,1.84626,4.2606,4.2606,4.2606,3.76353,,,,,0.74998,,3.23707
2019-03-14,,,,,,,,,,1.99234,4.46396,1.98199,9.46188,20.66851,20.44444,16.63028,9.93872,5.59222,9.4802,11.92574,6.1428,1.9932,,
2019-03-15,1.0205,1.0205,,,,0.13542,4.0626,10.52192,9.8172,19.10284,21.57823,10.38511,12.92309,4.11504,9.44589,11.52753,16.49434,21.14423,23.89231,19.86299,8.73674,5.20451,,
2019-03-16,4.3848,4.3848,4.3848,3.80016,,,,7.14442,9.7683,10.34892,3.9498,8.54595,23.03725,26.69002,25.0409,29.69573,20.02291,12.8022,29.02808,25.07805,19.76828,1.24032,,2.85012
2019-03-17,,,,,,,,,4.7283,9.69246,19.09108,21.95595,24.76066,8.13793,1.93217,11.53947,30.84084,25.90553,11.72129,7.21966,0.16887,,,
2019-03-18,6.81101,0.22731,,,,1.96032,4.83858,6.9984,15.60205,25.53332,42.54006,41.24545,28.78351,31.18355,19.27641,14.58714,22.70265,18.67539,5.47935,9.7003,9.79758,10.77809,7.7064,7.7064
2019-03-19,,,,,,3.0759,9.9304,15.58159,16.3004,23.54187,23.00572,18.80231,18.68057,27.93592,29.25191,30.20596,26.19174,22.62825,15.83339,20.0598,10.14486,3.4524,,
2019-03-20,,,,,,,5.49281,12.67245,26.26016,27.87696,34.1182,34.1211,33.79548,35.14449,27.78608,19.65252,18.29222,28.38747,34.63818,25.4952,8.64796,4.04118,,
2019-03-21,,,,,,0.2216,4.24275,11.66708,15.66328,16.95656,15.22356,22.0416,21.18655,19.39175,19.27584,17.31228,9.4143,5.11672,13.57268,22.67436,21.11908,7.32841,3.98852,3.28185
2019-03-22,,,,,,2.28721,9.9964,13.64946,30.83963,45.24042,31.18364,20.98405,21.50764,24.94965,10.91016,22.95911,25.10631,21.33095,20.59168,9.76606,3.57024,6.7848,4.11042,1.27243
2019-03-23,,,,,,,0.31845,1.9107,,,,1.31535,9.22036,11.4186,12.23501,12.55236,3.66552,13.01499,17.00794,12.49112,11.3502,4.85747,,
2019-03-24,,,,,,,,2.09608,14.51785,26.43114,34.59806,34.45589,11.02492,8.14596,13.80663,16.17928,21.38371,12.36652,21.3983,3.39097,,,,
2019-03-25,,,,,,,2.61495,8.59356,16.3712,24.64665,24.91358,22.86693,18.69826,18.28059,14.34782,17.43983,12.3966,14.19996,10.35299,9.7182,9.7182,11.16889,5.8338,5.8338
2019-03-26,,,,,,0.26452,6.05098,11.49252,15.23421,17.8912,12.2507,20.084,25.63492,10.8894,8.72643,13.04874,20.59451,17.48728,13.96497,23.2405,18.55183,1.8414,,
2019-03-27,,,,,,,3.1923,15.3642,8.11359,19.58873,15.10728,5.17209,11.72337,15.45695,10.0164,14.85264,11.2999,10.81366,6.9605,2.48534,4.029,3.55895,,
2019-03-28,0.81312,,,,,,2.48085,3.3078,3.14241,4.8859,7.04561,10.90502,4.6206,4.8793,2.65067,4.85386,1.624,5.3976,8.55608,5.17372,8.8199,5.86221,4.0656,4.0656
2019-03-29,,,,,,0.21399,6.8341,13.06119,12.32768,14.3507,15.3169,19.5604,18.55752,17.33868,3.68852,2.44448,3.3306,10.74493,6.20403,2.442,10.1808,5.4336,2.85864,
2019-03-30,,,,,,,2.30984,6.62534,6.498,5.42785,4.35466,5.88162,12.19248,5.9874,3.91613,18.37261,21.39857,9.75065,9.7674,13.97622,10.63589,1.1109,,
2019-03-31,,,,,,,,,,,4.28157,9.36,12.65248,17.82325,7.4361,10.1221,6.73938,7.8916,13.6764,7.69906,8.1338,4.6338,4.6338,
2019-04-01,,,,,,1.97222,4.3172,15.54586,13.80055,29.5926,31.94528,23.78134,21.28781,11.0002,10.278,10.65008,18.96954,13.99368,16.15268,28.82184,17.79424,9.97208,,
2019-04-02,9.8464,9.4968,2.31354,,,1.9884,6.46177,8.05767,5.60939,19.45446,16.25325,7.4612,10.64272,18.0272,17.55447,23.57068,28.22704,27.01234,28.99575,24.95032,16.3325,14.34405,13.68002,14.7408
2019-04-03,5.4684,5.4684,4.19244,,,,5.68637,10.70865,13.02822,24.56651,28.3554,25.23942,25.35553,9.40723,5.2833,4.75519,15.21365,8.61115,6.84331,15.85074,15.3636,5.66762,5.4684,5.4684
2019-04-04,4.2402,0.14134,,,,0.278,5.08326,9.26349,17.34714,18.27267,18.62494,7.92142,4.7268,1.33926,2.71619,16.51554,16.76031,7.9091,5.86706,14.82245,12.4386,3.46834,3.74551,4.2402
2019-04-05,,,,,,1.43437,6.6526,8.79867,21.95866,27.50614,18.45938,24.5749,17.75972,17.33976,17.53582,8.60365,20.73969,23.49462,18.10938,14.56194,5.55747,,,
2019-04-06,,,,,,,0.21926,6.24891,1.11328,16.45995,15.48691,12.25566,17.2654,14.2263,7.74901,15.92834,11.51604,9.22074,11.74562,11.26019,8.99028,3.46867,1.768,
2019-04-07,4.5738,1.67706,,,,,,,9.51488,7.04377,16.04178,30.15928,20.71007,14.15001,5.3256,3.29149,16.56248,9.98061,2.5735,3.80878,,1.98198,9.99,7.9722
2019-04-08,,,,,,3.42039,12.47245,7.9134,16.38258,33.11248,32.4644,30.06225,28.81421,19.95134,17.40495,15.10575,19.02195,14.50711,2.03554,1.98861,3.0594,1.32574,0.79002,
2019-04-09,4.7832,4.7832,0.3986,,,8.70972,12.4344,11.15074,18.65672,17.45395,9.03709,7.94112,7.86329,9.66136,6.76919,14.8339,13.07817,19.40958,11.99261,16.34192,16.518,8.89328,2.40024,4.7832
2019-04-10,3.1602,3.1602,1.42209,,,1.27752,7.485,7.485,6.88932,9.80581,9.4722,8.98824,11.68731,18.02562,5.64274,5.76168,2.91501,7.55836,3.0024,1.6059,3.30399,6.9228,6.9228,5.22963
2019-04-11,,,,,,,0.82032,3.94084,12.5743,14.1238,7.67037,3.51556,4.99773,14.97411,21.10202,14.58997,10.1058,14.36394,11.22751,7.95947,,,,
2019-04-12,,,,,,,4.38642,10.53566,10.20845,16.6714,22.64978,21.60294,26.99853,20.18667,6.63971,10.28415,5.1102,22.16888,30.17654,21.22057,20.46166,9.00415,3.62496,
2019-04-13,4.3512,4.3512,3.33592,,,,,,10.20032,23.13216,9.84259,14.53979,17.75277,17.9049,7.00117,2.6432,19.46479,28.91312,24.0432,21.00096,10.26915,6.73452,4.48444,4.3512
2019-04-14,,,,,,,,,2.67456,11.05608,19.40752,29.94989,27.50964,23.17439,25.54788,34.00779,32.35253,40.60264,25.23198,9.68304,7.25142,2.0338,6.1014,6.1014
2019-04-15,0.70759,3.2658,3.2658,3.2658,3.2658,3.09248,3.09,2.8214,4.45409,12.1938,12.35958,12.4566,16.30608,19.3505,14.96988,14.68449,23.03792,23.13517,16.61359,9.07907,11.47946,6.00758,3.8604,1.41548
2019-04-16,6.9738,6.9738,6.9738,6.9738,6.9738,3.71936,3.838,16.13479,10.5826,7.48885,16.32339,16.03754,15.44251,12.89608,9.45475,14.01671,8.08793,11.42769,18.54566,16.62284,14.98155,13.8162,11.496,11.34526
2019-04-17,4.9608,4.63008,,,,,2.9174,6.2649,8.68094,24.59926,19.03453,12.90107,26.5146,13.97001,12.52487,19.07048,20.50463,19.64008,14.12516,2.8425,4.61242,2.40648,3.55524,4.9608
2019-04-18,7.2492,6.51408,4.518,4.518,0.9036,,1.5769,7.59392,12.38521,17.74751,15.44927,19.85239,19.15798,20.38117,23.61923,18.56321,8.49628,3.10024,13.07156,17.73788,17.44398,11.38652,5.36483,4.9902
2019-04-19,4.5438,4.5438,4.5438,2.95347,,,1.977,13.75002,17.58858,10.56677,8.87584,15.58476,15.53922,19.53851,11.04,5.99379,4.80903,18.00814,27.79512,24.02362,18.29537,6.50868,4.461,5.60523
2019-04-20,,,,,,,,8.64771,14.20034,9.20508,12.37104,18.63669,14.70186,5.27118,5.58041,16.18374,14.08917,16.6951,15.76355,15.48023,12.37498,1.31664,,
2019-04-21,,,,,,,,,,,8.78781,6.6712,6.45855,8.61052,8.54784,2.7295,2.18162,11.84034,9.98269,11.04637,6.47331,,,
2019-04-22,4.1118,3.4265,,,,0.18375,3.675,1.24596,12.16793,13.10683,6.30792,9.83081,14.55934,16.36407,6.88944,4.84863,16.3455,16.5204,12.12864,12.99159,13.1975,8.89624,2.93552,4.04327
2019-04-23,4.26629,,,,,,0.83148,4.21896,12.18264,9.48358,7.78471,7.5912,14.24784,18.64705,23.21096,19.23203,17.37239,20.05245,27.95728,23.07029,8.44034,6.17468,9.9348,5.83092
2019-04-24,,,,,,1.70986,3.0174,7.54089,13.5059,19.76966,22.15141,15.47256,18.89442,9.72495,4.56228,4.39534,7.99091,3.38856,12.11603,2.98144,,,,
2019-04-25,4.3434,1.01346,,,,,1.92916,9.8016,18.74538,25.79077,24.49754,16.58059,11.05095,13.43079,10.41395,11.72161,2.59111,8.39562,8.93814,10.98136,8.51978,6.2958,6.24204,4.3434
2019-04-26,,,,,,,,,8.63917,24.76715,14.72988,17.37069,18.70186,17.31731,15.91951,24.77629,4.95542,20.4189,36.45672,27.44052,10.61616,17.92624,9.83265,1.778
2019-04-27,4.1808,0.20904,,,,,,2.93388,3.8268,9.33605,21.07918,26.82609,24.49569,25.86933,29.68967,25.82788,9.26943,23.39114,31.17165,22.86978,16.48147,6.34684,6.78603,4.1808
2019-04-28,,5.70912,,,,,,,6.57396,9.492,6.79878,12.05648,16.31755,14.87022,8.60392,16.79541,3.67611,14.63603,10.59731,7.98581,12.00438,0.35528,,
